isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description,title_and_subtitle,tagged_description,simple_categories,anger,disgust,fear,joy,sadness,surprise,neutral
9780345464972,0345464974,A Parchment of Leaves,,Silas House,Fiction,http://books.google.com/books/content?id=haqGzhEEv9QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In 1917, a Cherokee woman who leaves her community to marry a white man finds herself isolated and discriminated against as she tries to settle in to her new life. By the author of Clay's Quilt. Reprint.",2003.0,4.17,304.0,3049.0,0,22.0,37,A Parchment of Leaves,"9780345464972 In 1917, a Cherokee woman who leaves her community to marry a white man finds herself isolated and discriminated against as she tries to settle in to her new life. By the author of Clay's Quilt. Reprint.",Fiction,0.08381681889295578,0.705658495426178,0.06290021538734436,0.046719010919332504,0.9503573775291443,0.11169015616178513,0.07876548916101456
9780345465542,0345465547,The Heritage of Shannara,,Terry Brooks,Fiction,http://books.google.com/books/content?id=zaIKAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Collects the four novels of the ""Heritage of Shannara"" series--""The Scions of Shannara,"" ""The Druid of Shannara,"" ""The Elf Queen of Shannara,"" and ""The Talisman of Shannara""--into a single volume.",2003.0,4.28,1238.0,3548.0,0,22.0,30,The Heritage of Shannara,"9780345465542 Collects the four novels of the ""Heritage of Shannara"" series--""The Scions of Shannara,"" ""The Druid of Shannara,"" ""The Elf Queen of Shannara,"" and ""The Talisman of Shannara""--into a single volume.",Fiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.04170672595500946,0.9087837934494019,0.11169015616178513,0.07876548916101456
9780345467324,0345467329,Perfect Nightmare,A Novel,John Saul,Fiction,http://books.google.com/books/content?id=LzddHwKvvE4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When her teenage daughter vanishes shortly after Kara Marshall and her husband put their Long Island home on the market, Kara fears the worst despite the suspicions of police that the girl is a runaway and discovers that her daughter has been abducted along with a number of other missing persons and is at the uncertain mercy of a deranged murderer. Reprint.",2006.0,3.89,384.0,3607.0,0,19.0,62,Perfect Nightmare: A Novel,"9780345467324 When her teenage daughter vanishes shortly after Kara Marshall and her husband put their Long Island home on the market, Kara fears the worst despite the suspicions of police that the girl is a runaway and discovers that her daughter has been abducted along with a number of other missing persons and is at the uncertain mercy of a deranged murderer. Reprint.",Fiction,0.06413363665342331,0.10400672256946564,0.936314046382904,0.040564414113759995,0.9503573775291443,0.11169015616178513,0.07876548916101456
9780345468031,0345468031,The Franklin Affair,,Jim Lehrer,Fiction,http://books.google.com/books/content?id=dhGZPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Following the death of his longtime mentor, a young historian's peaceful and orderly life is undermined by personal and professional crises when he receives a letter dating back to the Revolutionary War that reveals a scandal that could alter forever American history and joins a committee investigating plagiarism charges against a female biographer who will do anything to stop them. Reprint. 30,000 first printing.",2006.0,3.12,208.0,141.0,0,19.0,64,The Franklin Affair,"9780345468031 Following the death of his longtime mentor, a young historian's peaceful and orderly life is undermined by personal and professional crises when he receives a letter dating back to the Revolutionary War that reveals a scandal that could alter forever American history and joins a committee investigating plagiarism charges against a female biographer who will do anything to stop them. Reprint. 30,000 first printing.",Fiction,0.3880923390388489,0.31575658917427063,0.05136279761791229,0.040564414113759995,0.9503573775291443,0.223197802901268,0.34877246618270874
9780345468390,0345468392,The Chronicles of Riddick,,Alan Dean Foster,Fiction,http://books.google.com/books/content?id=yH_k60dLl_YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The official novel of the Universal Studios film PITCH BLACK 2:THE CHRONICLES OF RIDDICK, as the interplanetary mercenary Riddick discovers a threat that could destroy him, kill his friends and allies, and consume the entire galaxy-a threat only he can stop. The movie features hot new star Vin Diesel - an Arnold Schwarzenegger for a new generation.",2004.0,3.95,342.0,1352.0,0,21.0,57,The Chronicles of Riddick,"9780345468390 The official novel of the Universal Studios film PITCH BLACK 2:THE CHRONICLES OF RIDDICK, as the interplanetary mercenary Riddick discovers a threat that could destroy him, kill his friends and allies, and consume the entire galaxy-a threat only he can stop. The movie features hot new star Vin Diesel - an Arnold Schwarzenegger for a new generation.",Fiction,0.06413363665342331,0.10400672256946564,0.9548898339271545,0.6049127578735352,0.5494767427444458,0.11169015616178513,0.07876548916101456
9780345472458,0345472454,The Amateur Marriage,A Novel,Anne Tyler,Fiction,http://books.google.com/books/content?id=wXGK6gBEULcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Marrying quickly during World War II after falling in love at first sight, a mismatched couple discovers that their very different personalities and approaches to life are taking a toll on their lives, their relationship, and their family, in a compelling novel spanning three generations. Reader's Guide included. Reprint.",2006.0,3.61,342.0,12584.0,0,19.0,49,The Amateur Marriage: A Novel,"9780345472458 Marrying quickly during World War II after falling in love at first sight, a mismatched couple discovers that their very different personalities and approaches to life are taking a toll on their lives, their relationship, and their family, in a compelling novel spanning three generations. Reader's Guide included. Reprint.",Fiction,0.06413363665342331,0.10400672256946564,0.08449588716030121,0.48080676794052124,0.9503573775291443,0.13729780912399292,0.07876548916101456
9780345475732,0345475739,Star Wars,Labyrinth of Evil,James Luceno,Fiction,http://books.google.com/books/content?id=_g7TCwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Obi-Wan Kenobi and Anakin Skywalker embark on a mission to uncover the wearabouts of the evil Sith Lord, Darth Sidious, only to become trapped in a labyrinthine web of lies, betrayal, and intrigue.",2005.0,3.84,370.0,5477.0,0,20.0,33,Star Wars: Labyrinth of Evil,"9780345475732 Obi-Wan Kenobi and Anakin Skywalker embark on a mission to uncover the wearabouts of the evil Sith Lord, Darth Sidious, only to become trapped in a labyrinthine web of lies, betrayal, and intrigue.",Fiction,0.07512949407100677,0.10400672256946564,0.30216020345687866,0.040564414113759995,0.5494767427444458,0.1284370869398117,0.07876548916101456
9780345476098,0345476093,The Guns of August,Kits for Teens,Barbara Wertheim Tuchman,History,http://books.google.com/books/content?id=ELck9kOIg4QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A definitive Pulitzer Prize-winning recreation of the powderkeg that was Europe during the crucial first thirty days of World War I traces the actions of statesmen and patriots alike in Berlin, London, St. Petersburg, and Paris. Reprint.",2004.0,4.18,606.0,40624.0,0,21.0,37,The Guns of August: Kits for Teens,"9780345476098 A definitive Pulitzer Prize-winning recreation of the powderkeg that was Europe during the crucial first thirty days of World War I traces the actions of statesmen and patriots alike in Berlin, London, St. Petersburg, and Paris. Reprint.",Nonfiction,0.06413363665342331,0.10400672256946564,0.12669487297534943,0.11411825567483902,0.9503573775291443,0.11169015616178513,0.13010232150554657
9780345476517,0345476514,Wish You Were Here,The Official Biography of Douglas Adams,Nick Webb,Biography & Autobiography,http://books.google.com/books/content?id=SKdQgGRjIqsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Written by Adams's editor and close-friend, an authorized biography of the late author of The Hitchhiker's Guide to the Galaxy and its sequels offers a larger-than-life portrait of the inimitable Douglas Adams, based on material from the author's family. Reprint. 20,000 first printing.",2005.0,4.14,368.0,2548.0,0,20.0,43,Wish You Were Here: The Official Biography of Douglas Adams,"9780345476517 Written by Adams's editor and close-friend, an authorized biography of the late author of The Hitchhiker's Guide to the Galaxy and its sequels offers a larger-than-life portrait of the inimitable Douglas Adams, based on material from the author's family. Reprint. 20,000 first printing.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.22576212882995605,0.9503573775291443,0.11169015616178513,0.32244226336479187
9780345476722,0345476727,The Fortunate Pilgrim,,Mario Puzo,Biography & Autobiography,http://books.google.com/books/content?id=E2CPDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Follows one family of Italian immigrants who settle in New York in the late 1920s through World War II, a family dominated by a defiant matriarch who struggles to raise six children and preserve Old World values in a new land.",2004.0,3.82,304.0,3074.0,0,21.0,41,The Fortunate Pilgrim,"9780345476722 Follows one family of Italian immigrants who settle in New York in the late 1920s through World War II, a family dominated by a defiant matriarch who struggles to raise six children and preserve Old World values in a new land.",Nonfiction,0.06413363665342331,0.10400672256946564,0.05136279761791229,0.04291685298085213,0.8653535842895508,0.11169015616178513,0.07876548916101456
9780345476883,0345476883,The Vampire Lestat,,Anne Rice,Fiction,http://books.google.com/books/content?id=lERBwgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Lestat has risen from his long sleep as a modern day rock star, and makes public his story of his aristocratic boyhood in pre-revolutionary eighteenth-century France and his initiation into vampiredom in order to solve the mystery of his existence. Reissue.",2004.0,4.07,481.0,152168.0,0,21.0,41,The Vampire Lestat,"9780345476883 Lestat has risen from his long sleep as a modern day rock star, and makes public his story of his aristocratic boyhood in pre-revolutionary eighteenth-century France and his initiation into vampiredom in order to solve the mystery of his existence. Reissue.",Fiction,0.06413363665342331,0.10400672256946564,0.05163988843560219,0.054030947387218475,0.8383764624595642,0.11169015616178513,0.07876548916101456
9780345476982,0345476980,Vanish,A Novel,Tess Gerritsen,Fiction,http://books.google.com/books/content?id=5vjPuuuxDpsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"FBI agent Gabriel Dean rushes into action to protect his pregnant wife, homicide detective Jane Rizzoli, when she is taken hostage along with others at the hospital by Nicholas Tennant, a black-ops agent in possession of high-level government secrets, after he is sent to the hospital when Boston M.E. Maura Isles discovers that Tennant is still alive as she prepares for his autopsy. Reprint.",2006.0,4.12,401.0,45210.0,0,19.0,64,Vanish: A Novel,"9780345476982 FBI agent Gabriel Dean rushes into action to protect his pregnant wife, homicide detective Jane Rizzoli, when she is taken hostage along with others at the hospital by Nicholas Tennant, a black-ops agent in possession of high-level government secrets, after he is sent to the hospital when Boston M.E. Maura Isles discovers that Tennant is still alive as she prepares for his autopsy. Reprint.",Fiction,0.09086889773607254,0.21579957008361816,0.9082468748092651,0.040564414113759995,0.9503573775291443,0.11169015616178513,0.2054055780172348
9780345477361,0345477367,Darth Bane,Path of Destruction : a Novel of the Old Republic,Drew Karpyshyn,Fiction,http://books.google.com/books/content?id=cwXF01q7MxMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Millennia before the rise of Darth Vader and Darth Sidious, in an Old Republic marked by an ongoing struggle between the Sidi and Jedi, Darth Bane plots to bring down the Brotherhood of the Sith and to replace it with a more powerful order.",2006.0,4.27,324.0,15796.0,0,19.0,44,Darth Bane: Path of Destruction : a Novel of the Old Republic,"9780345477361 Millennia before the rise of Darth Vader and Darth Sidious, in an Old Republic marked by an ongoing struggle between the Sidi and Jedi, Darth Bane plots to bring down the Brotherhood of the Sith and to replace it with a more powerful order.",Fiction,0.06413363665342331,0.10400672256946564,0.7018486857414246,0.040564414113759995,0.5494767427444458,0.11169015616178513,0.07876548916101456
